Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
UPRO,2016-09-21,11.9333,12.2317,11.805,12.2,21012314,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-22,12.395,12.485,12.3483,12.42,18558475,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-23,12.3467,12.375,12.205,12.2267,8856484,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-26,12.0567,12.0917,11.8867,11.925,17386645,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-27,11.8933,12.1633,11.8167,12.15,10610518,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-28,12.1867,12.3533,12,12.325,10824790,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-29,12.2833,12.3617,11.8833,11.9917,18644071,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-09-30,12.155,12.3933,12.1017,12.2733,12583475,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-03,12.17,12.2117,12.045,12.1567,13856808,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-04,12.1983,12.2333,11.8686,11.9883,18495745,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-05,12.0967,12.22,12.09,12.1467,13567985,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-06,12.0933,12.2033,11.9867,12.1667,8494875,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-07,12.215,12.25,11.8917,12.035,17577295,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-10,12.22,12.3133,12.1933,12.2167,9512692,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-11,12.135,12.1517,11.6183,11.7717,27039269,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-12,11.7883,11.9083,11.69,11.815,14773068,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-13,11.5533,11.7867,11.39,11.695,18171259,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-14,11.8883,11.965,11.6933,11.7067,20548730,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-17,11.7017,11.7497,11.5483,11.5933,13453211,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-18,11.8867,11.8917,11.7267,11.7917,10383988,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-19,11.8433,11.95,11.7803,11.89,9266188,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-20,11.8233,11.9317,11.6967,11.825,13681241,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-21,11.6717,11.8567,11.6417,11.8317,10187536,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-24,12,12.06,11.9242,11.9817,10303222,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2016-10-25,11.9583,12.0033,11.8383,11.88,14207382,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
